scenario,event,sim_time_s,n,thermal_power,Tf,Tc,rho,rho_dollars,rod_position,rod_target,I_norm,Xe_norm,rho_xe,decay_heat,plant_mode,scram_active,numerical_fault
chernobyl_rbmk_like,,8.699999809,0.06255674362,0.06255356967,282.5045776,267.3548279,1.861713827e-06,0.0002659590973,0.9689922929,0.9689922929,0.9997659326,1.250328302,-0.005006565712,0.004125568084,1,0,0
chernobyl_rbmk_like,,8.800000191,0.06255631894,0.06255317479,282.5065308,267.3565369,1.801177859e-06,0.0002573111269,0.9689922929,0.9689922929,0.9997632504,1.250332117,-0.005006642081,0.004125574138,1,0,0
chernobyl_rbmk_like,,8.899999619,0.06255589426,0.06255278736,282.5084839,267.3581848,1.742038876e-06,0.0002488626924,0.9689922929,0.9689922929,0.9997605681,1.250335813,-0.005006716121,0.004125580192,1,0,0
chernobyl_rbmk_like,,9,0.06255546957,0.06255239248,282.510437,267.3598022,1.680105925e-06,0.0002400151279,0.9689922929,0.9689922929,0.9997578859,1.250339627,-0.005006792489,0.004125586245,1,0,0
chernobyl_rbmk_like,,9.099999428,0.06255504489,0.06255200505,282.5123901,267.3614197,1.618172973e-06,0.0002311675635,0.9689922929,0.9689922929,0.9997552037,1.250343442,-0.005006868858,0.004125591833,1,0,0
chernobyl_rbmk_like,,9.199999809,0.06255461276,0.06255160272,282.5143433,267.3629456,1.557637006e-06,0.000222519564,0.9689922929,0.9689922929,0.9997525215,1.250347137,-0.005006942432,0.004125597887,1,0,0
chernobyl_rbmk_like,,9.300000191,0.06255397201,0.06255101413,282.5162659,267.3644714,1.494772732e-06,0.0002135389514,0.9689922929,0.9689922929,0.9997498393,1.250350952,-0.005007018801,0.004125603475,1,0,0
chernobyl_rbmk_like,,9.399999619,0.06255333871,0.06255042553,282.518219,267.3659363,1.430511475e-06,0.0002043587738,0.9689922929,0.9689922929,0.9997471571,1.250354767,-0.005007095169,0.004125609063,1,0,0
chernobyl_rbmk_like,,9.5,0.06255290657,0.06255003065,282.5201721,267.3674011,1.368578523e-06,0.0001955112093,0.9689922929,0.9689922929,0.9997444153,1.250358462,-0.005007169209,0.004125614651,1,0,0
chernobyl_rbmk_like,,9.599999428,0.06255227327,0.06254944205,282.5220947,267.3688049,1.303851604e-06,0.0001862645149,0.9689922929,0.9689922929,0.9997417331,1.250362277,-0.005007245578,0.004125619307,1,0,0
